Seconds	O2	CO2	BP	WVP	FlowRate	Temp	Marker
349	-4.97E-02	6.11E-02	98.18588	2.672072	149.3367	25.48242	-1
350	-4.27E-02	5.88E-02	98.18213	2.673322	149.5117	25.48086	-1
351	-4.66E-02	5.53E-02	98.17088	2.672697	149.3867	25.48555	-1
352	-4.97E-02	5.36E-02	98.15962	2.672697	149.4429	25.47461	-1
353	-3.88E-02	5.74E-02	98.13713	2.673947	149.5804	25.48242	-1
354	-4.34E-02	5.55E-02	98.21587	2.674885	149.5429	25.47148	-1
355	-4.81E-02	5.72E-02	98.18213	2.675197	149.5054	25.46836	-1
356	-3.25E-02	5.11E-02	98.18962	2.674572	149.5429	25.48242	-1
357	-4.66E-02	5.36E-02	98.17463	2.674572	149.4992	25.48711	-1
358	-4.27E-02	5.52E-02	98.17463	2.673947	149.4992	25.47773	-1
359	-3.41E-02	5.10E-02	98.17463	2.67551	149.3554	25.47773	52
360	-4.34E-02	5.14E-02	98.12962	2.675822	149.3617	25.35273	-1
361	-4.73E-02	5.11E-02	98.19713	2.676135	165.5119	25.36211	-1
362	-3.25E-02	5.11E-02	98.14087	2.676447	173.5433	25.37773	-1
363	-0.0450058	5.31E-02	98.15962	2.67551	177.9371	25.36836	-1
364	-3.17E-02	5.19E-02	98.14087	2.65801	180.3809	25.37773	-1
365	-5.44E-02	4.75E-02	98.18588	2.585196	181.4496	25.37461	-1
366	-4.66E-02	5.16E-02	98.19337	2.483007	181.8934	25.37929	-1
367	-4.58E-02	5.14E-02	98.13713	2.378318	182.2247	25.37304	-1
368	-4.74E-02	4.91E-02	98.17463	2.283004	182.3372	25.37773	-1
369	-4.11E-02	4.64E-02	98.20462	2.202065	182.2997	25.37617	-1
370	-4.27E-02	4.47E-02	98.17088	2.142064	182.5059	25.37617	-1
371	-3.49E-02	0.0476773	98.12588	2.107064	182.7059	25.38242	-1
372	-5.20E-02	4.63E-02	98.17463	2.100501	182.6309	25.38554	-1
373	-3.95E-02	4.81E-02	98.17463	2.113314	182.4684	25.37617	-1
374	-3.95E-02	4.66E-02	98.18588	2.141127	182.5622	25.38086	-1
375	-3.17E-02	4.88E-02	98.14838	2.174565	182.5622	25.36992	-1
376	-4.03E-02	4.71E-02	98.11087	2.21019	182.3622	25.37773	-1
377	-3.09E-02	4.33E-02	98.16337	2.249253	182.3184	25.38398	-1
378	-3.25E-02	4.67E-02	98.19713	2.286754	182.4622	25.38398	-1
379	-3.72E-02	4.63E-02	98.12962	2.321442	182.2809	25.37304	-1
380	-0.0364151	4.61E-02	98.18588	2.352067	182.2372	25.38867	-1
381	-3.33E-02	0.0462698	98.17838	2.382693	182.1996	25.38086	-1
382	-4.50E-02	4.44E-02	98.19337	2.408318	182.2684	25.38554	-1
383	-5.20E-02	4.66E-02	98.11462	2.433319	181.9184	25.38242	-1
384	-6.53E-02	4.69E-02	98.19337	2.455506	181.8684	25.38711	-1
385	-0.0590744	4.39E-02	98.21963	2.473944	182.0122	25.37773	-1
386	-0.0590744	4.19E-02	98.14838	2.491757	181.8747	25.38711	-1
387	-8.09E-02	4.24E-02	98.13338	2.507382	181.7809	25.38242	-1
388	-7.70E-02	4.27E-02	98.16337	2.521445	181.9434	25.38086	-1
389	-8.56E-02	4.39E-02	98.14462	2.53457	182.1434	25.38086	-1
390	-8.72E-02	4.44E-02	98.14838	2.54457	182.1934	25.38242	-1
391	-0.1059494	4.47E-02	98.14838	2.554258	182.2934	25.37773	-1
392	-0.1145458	4.55E-02	98.17463	2.563946	182.4247	25.38242	-1
393	-0.1301689	4.47E-02	98.20837	2.570821	182.4809	25.37304	-1
394	-0.1223602	5.45E-02	98.15962	2.579571	182.3184	25.38554	-1
395	-0.1356392	6.39E-02	98.12588	2.583008	182.4371	25.37929	-1
396	-0.148922	7.77E-02	98.19337	2.588946	182.5184	25.37461	-1
397	-0.1465778	0.1003311	98.14087	2.594259	182.3559	25.37929	-1
398	-0.1582966	0.1211126	98.12962	2.598946	182.3872	25.37617	-1
399	-0.1629829	0.1443941	98.15587	2.603946	182.4559	25.38867	-1
400	-0.1832962	0.166113	98.18588	2.606446	182.3622	25.38242	-1
401	-0.166111	0.190957	98.14462	2.613946	182.3122	25.38086	-1
402	-0.1723595	0.2109572	98.23837	2.615509	182.3559	25.37461	-1
403	-0.1801739	0.2268948	98.12588	2.615196	182.3122	25.37148	-1
404	-0.1692371	0.2439262	98.14087	2.619884	181.9934	25.38554	-1
405	-0.1817379	0.255645	98.21212	2.623946	181.9684	25.38242	-1
406	-0.1801739	0.2636138	98.20837	2.624884	182.0747	25.38711	-1
407	-0.1864243	0.273145	98.14087	2.629259	181.9934	25.38086	-1
408	-0.1840801	0.2765825	98.16712	2.629259	181.8121	25.38711	-1
409	-0.1793938	0.2775199	98.15211	2.631447	182.0621	25.38242	-1
410	-0.167675	0.2826761	98.14838	2.633009	182.2059	25.38242	-1
411	-0.1786137	0.2804884	98.11462	2.633947	182.1684	25.37929	-1
412	-0.167675	0.2787695	98.12212	2.635197	182.2372	25.37617	-1
413	-0.1747055	0.2795506	98.21963	2.639259	182.4434	25.38398	-1
414	-0.1614265	0.2745505	98.08463	2.640822	182.3997	25.38242	-1
415	-0.1754875	0.2712691	98.19713	2.643009	182.2434	25.38867	-1
416	-0.1606445	0.2673626	98.16712	2.643634	182.3122	25.37773	-1
417	-0.169239	0.2659562	98.16712	2.645509	182.3809	25.38711	-1
418	-0.1645508	0.2606435	98.16337	2.646759	182.2747	25.38711	-1
419	-0.1731453	0.2528307	98.17463	2.645509	182.3434	25.37773	-1
420	-0.1622105	0.2492368	98.17838	2.648009	182.4184	25.37929	-1
421	-0.1676769	0.2420491	98.21212	2.648634	182.3309	25.39023	-1
422	-0.1575203	0.2403302	98.12962	2.650822	182.3059	25.38867	-1
423	-0.1497097	0.2357987	98.19337	2.649884	182.2684	25.38711	-1
424	-0.1575203	0.2307986	98.18962	2.650822	182.0934	25.37773	-1
425	-0.1458015	0.2275171	98.18962	2.654884	181.8809	25.38554	-1
426	-0.1395531	0.2282983	98.20462	2.654572	181.9496	25.37617	-1
427	-0.1434574	0.2231418	98.19713	2.657072	182.0559	25.38086	-1
428	-0.1497097	0.2154853	98.18962	2.658322	181.9059	25.36836	-1
429	-0.1450214	0.2117352	98.18588	2.657072	181.9559	25.36992	-1
430	-0.1434593	0.2107975	98.17463	2.658634	182.3122	25.38398	-1
431	-0.1301746	0.2086098	98.13713	2.65801	182.4371	25.38086	-1
432	-0.1426754	0.2042347	98.18588	2.659572	182.3247	25.38554	-1
433	-0.1293964	0.1972032	98.13338	2.660197	182.5122	25.38242	-1
434	-0.1278324	0.196578	98.19337	2.662385	182.5434	25.38242	-1
435	-0.1262703	0.1907966	98.20462	2.660822	182.4559	25.38086	-1
436	-0.1184578	0.1928277	98.16337	2.663009	182.4059	25.37773	-1
437	-0.1176758	0.1911089	98.22713	2.664572	182.4622	25.37617	-1
438	-0.1333027	0.1864212	98.14462	2.665197	182.4872	25.38711	-1
439	-0.1176777	0.1822022	98.18588	2.664259	182.3059	25.38554	-1
440	-0.1254902	0.1789208	98.23463	2.665822	182.3872	25.38398	-1
441	-0.1215858	0.1787644	98.18962	2.666759	182.5622	25.39179	-1
442	-0.1348667	0.1711079	98.18962	2.667072	182.3747	25.38711	-1
443	-0.1161156	0.1692328	98.15211	2.666759	182.1434	25.39179	-1
444	-0.1200237	0.1684514	98.20837	2.667385	182.1809	25.39336	-1
445	-0.1122093	0.1667325	98.15587	2.666759	182.1872	25.39336	-1
446	-0.1192417	0.1647011	98.18213	2.670822	182.0059	25.38867	-1
447	-0.1036167	0.1604822	98.16712	2.668322	181.9434	25.37617	-1
448	-0.1254921	0.1606383	98.23463	2.67051	182.0996	25.38242	-1
449	-0.1192436	0.1582944	98.19713	2.671135	182.1747	25.37773	-1
450	-0.1262741	0.1545442	98.20087	2.67051	182.2434	25.38398	-1
451	-0.1192436	0.1511065	98.18962	2.672385	182.3309	25.38867	-1
452	-0.109869	0.1489189	98.20087	2.67176	182.5372	25.38554	-1
453	-0.1223698	0.1489187	98.15962	2.672697	182.4684	25.39336	-1
454	-0.1051807	0.1426685	98.18213	2.673322	182.3622	25.39023	-1
455	-0.1161175	0.1389184	98.15962	2.672697	182.4872	25.39492	-1
456	-0.1247139	0.1361057	98.19337	2.673635	182.6059	25.38867	-1
457	-0.1083069	0.1381368	98.11462	2.673635	182.4434	25.38711	-1
458	-0.1090889	0.1334492	98.18588	2.67301	182.3684	25.38554	-1
459	-0.1059628	0.130324	98.16712	2.674572	182.4309	25.38242	-1
460	-0.1051826	0.1300113	98.16337	2.673322	182.5309	25.38711	-1
461	-0.1004944	0.1320425	98.13713	2.675822	182.4684	25.39023	-1
462	-9.82E-02	0.1276673	98.12212	2.676135	182.3997	25.38711	-1
463	-9.82E-02	0.1248547	98.17838	2.677697	182.3622	25.38554	-1
464	-0.1036186	0.1259483	98.19713	2.67676	182.1872	25.39336	-1
465	-9.97E-02	0.1251669	98.16337	2.67801	181.9872	25.38711	-1
466	-0.1129951	0.1200105	98.21587	2.676135	181.7997	25.38554	-1
467	-9.58E-02	0.1195416	98.17838	2.677072	181.9434	25.38554	-1
468	-0.111433	0.118604	98.13713	2.678947	181.9309	25.39492	-1
469	-8.72E-02	0.1164163	98.17838	2.677385	181.8996	25.39336	-1
470	-0.1051846	0.1128224	98.13338	2.67801	182.0247	25.39179	-1
471	-9.74E-02	0.1111035	98.13338	2.678635	182.2184	25.39336	-1
472	-0.1012783	0.1100096	98.19337	2.681135	182.2809	25.38398	-1
473	-9.19E-02	0.1090719	98.09962	2.680822	182.1497	25.39023	-1
474	-9.03E-02	0.1082906	98.19713	2.679572	182.1497	25.37929	-1
475	-9.19E-02	0.1031341	98.21212	2.68051	182.3622	25.36992	-1
476	-9.97E-02	0.1054778	98.16712	2.681447	182.2497	25.37773	-1
477	-0.0848732	0.1017276	98.16712	2.682072	182.1996	25.38554	-1
478	-9.35E-02	0.1011025	98.10712	2.67926	182.2747	25.39804	-1
479	-8.72E-02	0.1015711	98.18962	2.679572	182.4122	25.39336	53
480	-0.0926857	9.42E-02	98.18213	2.678322	182.2122	37.83574	-1
481	-9.19E-02	9.42E-02	98.16712	2.68051	199.6374	38.90763	-1
482	-8.57E-02	9.80E-02	98.19337	2.67801	199.6249	39.41076	-1
483	-9.74E-02	9.11E-02	98.17088	2.679572	199.6312	37.86855	-1
484	-9.50E-02	0.0900078	98.18962	2.680822	199.6312	30.25437	-1
485	-7.71E-02	9.44E-02	98.15211	2.67926	199.6312	29.91061	-1
486	-7.86E-02	9.16E-02	98.14087	2.679572	199.6249	16.66354	-1
487	-8.49E-02	9.17E-02	98.17088	2.68051	199.6312	14.97132	-1
488	-7.86E-02	9.17E-02	98.22713	2.679572	199.6187	13.01817	-1
489	-8.57E-02	8.67E-02	98.20087	2.676447	199.6562	11.45564	-1
490	-8.02E-02	8.74E-02	98.14087	2.644259	199.6312	11.74471	-1
491	-8.57E-02	8.97E-02	98.20837	2.571133	199.6312	11.4994	-1
492	-8.57E-02	8.86E-02	98.17838	2.478319	199.6249	16.00884	-1
493	-7.55E-02	0.0828191	98.15587	2.385818	199.6374	21.0136	-1
494	-9.82E-02	8.64E-02	98.11462	2.300191	199.6499	21.79174	-1
495	-0.0919075	0.0829751	98.17463	2.225815	199.6562	34.22474	-1
496	-7.71E-02	8.63E-02	98.22337	2.162689	199.6374	36.30446	-1
497	-8.64E-02	8.52E-02	98.11462	2.106751	199.6187	37.48573	-1
498	-7.39E-02	8.44E-02	98.21963	2.059563	199.6562	39.52326	-1
499	-8.02E-02	8.06E-02	98.20087	2.019562	199.6437	39.63264	-1
500	-0.0762825	8.44E-02	98.18213	1.991749	199.6562	38.32481	-1
501	-7.00E-02	7.86E-02	98.16337	1.977687	199.6124	26.24806	-1
502	-0.0825367	8.27E-02	98.20837	1.982062	199.6374	23.35114	-1
503	-7.63E-02	8.22E-02	98.15587	2.010187	199.6562	21.97143	-1
504	-7.63E-02	7.88E-02	98.18962	2.052375	199.6312	14.19475	-1
505	-7.32E-02	8.14E-02	98.17463	2.100813	199.6312	13.29942	-1
506	-6.30E-02	7.77E-02	98.14087	2.149252	199.6499	12.17909	-1
507	-7.39E-02	7.23E-02	98.18213	2.198627	199.6437	11.69627	-1
508	-6.46E-02	7.91E-02	98.16337	2.245191	199.5999	11.21189	-1
509	-6.85E-02	7.72E-02	98.14462	2.286754	199.6249	11.18377	-1
510	-0.0755024	7.20E-02	98.18213	2.325192	199.6374	14.68069	-1
511	-6.46E-02	7.48E-02	98.17088	2.355192	199.6437	18.84326	-1
512	-7.79E-02	7.33E-02	98.21212	2.383318	199.6249	18.55263	-1
513	-7.39E-02	7.41E-02	98.16337	2.409881	199.6312	29.82467	-1
514	-6.30E-02	7.34E-02	98.20837	2.430193	199.6374	33.79974	-1
515	-6.61E-02	7.39E-02	98.12962	2.450819	199.6312	34.25912	-1
516	-7.00E-02	7.42E-02	98.15211	2.465819	199.6562	39.11388	-1
517	-7.00E-02	7.17E-02	98.17838	2.481757	199.6312	39.83889	-1
518	-7.63E-02	7.08E-02	98.18588	2.495194	199.6187	39.8092	-1
519	-6.30E-02	7.19E-02	98.15587	2.50707	199.6312	36.69353	-1
520	-7.24E-02	6.92E-02	98.23463	2.517695	199.6249	29.73405	-1
521	-6.85E-02	6.94E-02	98.17463	2.52832	199.6062	29.97155	-1
522	-7.00E-02	6.75E-02	98.21963	2.535508	199.6062	16.83854	-1
523	-6.85E-02	0.0632839	98.21963	2.54332	199.6249	15.42602	-1
524	-6.93E-02	6.67E-02	98.21212	2.54957	199.6499	13.69787	-1
525	-6.30E-02	6.63E-02	98.21963	2.555195	199.6437	11.29002	-1
526	-6.30E-02	6.33E-02	98.20837	2.56207	199.6562	11.29314	-1
527	-0.0669136	6.33E-02	98.20087	2.565196	199.6124	11.28377	-1
528	-5.68E-02	0.0573457	98.18962	2.570508	199.6187	12.83067	-1
529	-7.00E-02	5.88E-02	98.12962	2.574883	199.6312	16.16822	-1
530	-6.69E-02	5.75E-02	98.18962	2.578946	199.6124	16.73229	-1
531	-6.07E-02	5.89E-02	98.24588	2.584258	199.6499	27.12932	-1
532	-5.21E-02	0.0528139	98.18962	2.588946	199.6874	30.65125	-1
533	-6.85E-02	5.42E-02	98.20837	2.591446	199.6499	31.89814	-1
534	-5.75E-02	5.58E-02	98.20462	2.592071	199.6624	38.47168	-1
535	-5.75E-02	5.58E-02	98.19337	2.595821	199.6374	39.21857	-1
536	-6.69E-02	5.59E-02	98.22337	2.599571	199.6562	39.92014	-1
537	-0.0512886	5.86E-02	98.19713	2.600508	199.6312	39.67483	-1
538	-6.46E-02	5.98E-02	98.18588	2.602071	199.6249	35.29819	-1
539	-6.14E-02	6.41E-02	98.17838	2.606134	199.6562	33.54817	-1
540	-6.38E-02	6.47E-02	98.21212	2.607696	199.6499	19.43233	-1
541	-4.58E-02	0.0754694	98.14462	2.608634	199.6749	17.72136	-1
542	-6.85E-02	8.75E-02	98.15587	2.611446	199.6249	15.92134	-1
543	-4.66E-02	9.67E-02	98.12588	2.615509	199.6499	12.07753	-1
544	-5.21E-02	0.1060945	98.15587	2.617071	199.6562	11.51658	-1
545	-0.0419178	0.1204696	98.14087	2.619571	199.6499	11.27908	-1
546	-5.05E-02	0.1285946	98.19713	2.621134	199.6624	11.80096	-1
547	-0.0497303	0.1407822	98.22337	2.621446	199.5937	14.16975	-1
548	-5.29E-02	0.1535947	98.21212	2.624259	199.6374	15.37445	-1
549	-5.05E-02	0.1628135	98.17463	2.623634	199.6499	25.45742	-1
550	-7.08E-02	0.1779699	98.19337	2.625821	199.6624	29.08247	-1
551	-5.75E-02	0.1848449	98.19713	2.628321	199.6437	31.40438	-1
552	-0.0567627	0.1925011	98.17088	2.629259	199.6312	38.6295	-1
553	-0.0645752	0.2010949	98.14838	2.631134	199.6312	39.13419	-1
554	-5.91E-02	0.2057823	98.17463	2.631447	199.6437	40.04358	-1
555	-0.0723877	0.210001	98.17463	2.634572	199.6874	39.50607	-1
556	-7.39E-02	0.2118759	98.13713	2.634884	199.6499	33.56692	-1
557	-8.96E-02	0.212657	98.20087	2.634884	199.6249	32.26377	-1
558	-9.82E-02	0.2121882	98.20837	2.638009	199.6687	17.74324	-1
559	-9.90E-02	0.2153131	98.16337	2.638634	199.6249	16.13853	-1
560	-0.1044216	0.214688	98.12588	2.639884	199.6562	14.04631	-1
561	-0.1137962	0.210469	98.23463	2.638322	199.6374	11.81034	-1
562	-0.1192665	0.2059376	98.17838	2.640197	199.6249	11.31346	-1
563	-0.1239529	0.206875	98.18588	2.642072	199.7062	10.84313	-1
564	-0.1223927	0.198281	98.17088	2.642072	199.6374	12.99942	-1
565	-0.1302013	0.1968746	98.12212	2.643947	199.6562	16.8401	-1
566	-0.1333275	0.1945307	98.18213	2.645509	199.6249	18.08231	-1
567	-0.1262989	0.1890617	98.16712	2.646447	199.6437	29.81686	-1
568	-0.1325474	0.1801552	98.18213	2.646759	199.6249	33.95443	-1
569	-0.1270809	0.1785926	98.15211	2.648947	199.6374	35.06225	-1
570	-0.1372375	0.1740611	98.14838	2.650822	199.6249	39.25294	-1
571	-0.1270809	0.1664047	98.14462	2.648947	199.6437	39.88264	-1
572	-0.1137981	0.162342	98.16712	2.650509	199.6812	39.88108	-1
573	-0.1098938	0.1507792	98.18962	2.650197	199.6687	30.85907	-1
574	-0.1153603	0.1514041	98.17838	2.651134	199.6374	25.1121	-1
575	-0.1130161	0.139685	98.17088	2.652384	199.6187	22.14018	-1
576	-0.113018	0.1340598	98.17088	2.653009	199.6124	14.04787	-1
577	-0.1083317	0.1318721	98.18962	2.653009	199.6374	12.00878	-1
578	-9.58E-02	0.1242157	98.18962	2.653947	199.6624	11.84628	-1
579	-0.1028614	0.1228093	98.22713	2.654259	199.7062	11.70565	-1
580	-9.11E-02	0.1195279	98.15211	2.655822	199.6249	12.00722	-1
581	-9.51E-02	0.1164027	98.14838	2.65676	199.6187	13.16973	-1
582	-0.0942688	0.1109337	98.17838	2.65801	199.6124	22.55425	-1
583	-8.49E-02	0.1076523	98.15587	2.65926	199.6249	26.34337	-1
584	-7.94E-02	0.1021834	98.17088	2.658947	199.6624	29.2981	-1
585	-9.35E-02	0.1012457	98.16712	2.657072	199.6312	37.64354	-1
586	-8.10E-02	9.95E-02	98.11837	2.65926	199.6249	38.34043	-1
587	-7.71E-02	9.53E-02	98.16712	2.659884	199.6624	39.7467	-1
588	-8.18E-02	9.25E-02	98.18213	2.659884	199.6812	40.11858	-1
589	-7.40E-02	9.08E-02	98.14462	2.662385	199.6687	37.67636	-1
590	-7.47E-02	8.67E-02	98.24962	2.662697	199.6562	35.49351	-1
591	-5.60E-02	8.20E-02	98.18213	2.664572	199.6374	22.323	-1
592	-5.99E-02	8.34E-02	98.21587	2.663947	199.6562	20.59641	-1
593	-5.21E-02	8.23E-02	98.12962	2.663635	199.6437	18.52138	-1
594	-5.76E-02	7.66E-02	98.21587	2.664572	199.6562	13.42442	-1
595	-5.99E-02	7.80E-02	98.18962	2.663947	199.6499	12.19159	-1
596	-5.68E-02	7.81E-02	98.17088	2.664885	199.6687	11.85096	-1
597	-4.97E-02	7.52E-02	98.19337	2.665197	199.6687	11.51814	-1
598	-6.38E-02	7.59E-02	98.21212	2.667385	199.6437	11.19939	-1
599	-6.07E-02	7.23E-02	98.14087	2.668635	199.6624	11.8244	54
600	-3.65E-02	7.23E-02	98.14838	2.669885	199.6437	25.08867	-1
601	-5.76E-02	6.53E-02	98.17088	2.670822	199.6312	25.08867	-1
602	-3.49E-02	6.86E-02	98.15211	2.67051	192.9936	25.0996	-1
603	-3.80E-02	6.31E-02	98.18962	2.634572	179.5434	25.10585	-1
604	-4.51E-02	6.44E-02	98.11462	2.548008	171.4432	25.10273	-1
605	-3.49E-02	6.20E-02	98.17088	2.443631	166.6557	25.1121	-1
606	-3.88E-02	5.86E-02	98.20837	2.348317	163.4306	25.10273	-1
607	-0.0380249	5.95E-02	98.19337	2.261441	161.3806	25.10117	-1
608	-0.0380249	0.0587423	98.12962	2.193627	160.1618	25.11054	-1
609	-4.43E-02	5.70E-02	98.17088	2.16519	159.5868	25.0996	-1
610	-4.35E-02	5.66E-02	98.10712	2.18019	159.0618	25.0996	-1
611	-4.04E-02	5.03E-02	98.20837	2.218628	158.6993	25.09023	-1
612	-4.51E-02	0.0509292	98.16337	2.268941	158.6055	25.09335	-1
613	-4.12E-02	4.92E-02	98.17463	2.316754	158.4993	25.07929	-1
614	-4.66E-02	5.06E-02	98.18588	2.360505	158.1993	25.09023	-1
615	-5.52E-02	4.86E-02	98.18588	2.402068	158.0618	25.08241	-1
616	-4.90E-02	4.62E-02	98.21212	2.436131	158.118	25.08398	-1
617	-6.62E-02	4.20E-02	98.20462	2.466131	158.1368	25.08241	-1
618	-6.46E-02	4.25E-02	98.22713	2.49457	157.9868	25.08398	-1
619	-5.91E-02	3.76E-02	98.14838	2.515507	158.0368	25.08554	-1
620	-6.69E-02	3.98E-02	98.15962	2.533945	158.2243	25.07616	-1
621	-8.96E-02	3.55E-02	98.15211	2.550195	158.2618	25.07616	-1
622	-8.57E-02	3.47E-02	98.23837	2.563633	158.0743	25.08085	-1
623	-9.58E-02	0.0390527	98.16712	2.577071	157.9805	25.08398	-1
624	-8.88E-02	3.45E-02	98.11462	2.584883	157.968	25.0746	-1
625	-9.58E-02	3.75E-02	98.14462	2.594571	157.8555	25.0746	-1
626	-8.49E-02	3.98E-02	98.17088	2.604259	157.7055	25.06835	-1
627	-0.1067791	4.20E-02	98.15211	2.610821	157.6618	25.08085	-1
628	-9.43E-02	3.94E-02	98.17838	2.616446	157.8305	25.07929	-1
629	-0.1099052	0.0432708	98.20462	2.620509	157.768	25.06367	-1
630	-0.103653	5.08E-02	98.18588	2.623946	157.7805	25.05898	-1
631	-0.1005306	0.0592083	98.16337	2.630197	157.943	25.05741	-1
632	-9.90E-02	6.59E-02	98.18213	2.633634	158.1305	25.06991	-1
633	-0.106781	7.72E-02	98.18588	2.637072	158.0118	25.06679	-1
634	-0.1099072	0.0924897	98.23088	2.638009	157.918	25.06054	-1
635	-0.1083431	0.1042085	98.14838	2.641447	157.9055	25.05898	-1
636	-0.1099072	0.1151461	98.12962	2.643634	157.9743	25.05429	-1
637	-9.51E-02	0.1187397	98.19337	2.645822	157.768	25.0621	-1
638	-0.1036549	0.1290523	98.20837	2.649259	157.693	25.05273	-1
639	-0.105999	0.1367085	98.16712	2.652072	157.9118	25.06991	-1
640	-0.1060009	0.1382709	98.21963	2.652384	157.9743	25.04804	-1
641	-0.1044388	0.1403021	98.22713	2.654259	157.8118	25.06367	-1
642	-0.1036568	0.1448333	98.20837	2.656447	157.818	25.06054	-1
643	-0.1036568	0.1435831	98.20087	2.657697	157.868	25.0621	-1
644	-9.66E-02	0.1443643	98.16337	2.660197	157.8618	25.0621	-1
645	-0.1052208	0.1429579	98.15962	2.66051	157.668	25.06523	-1
646	-9.35E-02	0.1409265	98.16337	2.661447	157.7305	25.06367	-1
647	-9.98E-02	0.1376451	98.12962	2.661134	157.818	25.05898	-1
648	-0.1020966	0.1360824	98.10712	2.663009	157.6743	25.04648	-1
649	-9.19E-02	0.1326448	98.19713	2.664885	157.6118	25.04491	-1
650	-9.19E-02	0.1307696	98.11837	2.666447	157.9493	25.04491	-1
651	-0.0817852	0.130457	98.21587	2.667072	157.9805	25.03866	-1
652	-0.0895977	0.1267068	98.15211	2.66801	157.8805	25.04023	-1
653	-8.41E-02	0.1270192	98.20087	2.66926	158.018	25.04335	-1
654	-9.12E-02	0.123269	98.16712	2.67051	157.9993	25.03866	-1
655	-8.02E-02	0.1174876	98.21587	2.668947	157.7993	25.0496	-1
656	-9.27E-02	0.1148312	98.18213	2.671135	157.7868	25.04335	-1
657	-0.0817852	0.1171748	98.15211	2.67176	157.9868	25.04023	-1
658	-9.66E-02	0.1174872	98.15211	2.67301	157.968	25.0371	-1
659	-8.02E-02	0.1156121	98.14087	2.672697	157.8555	25.04335	-1
660	-8.65E-02	0.1102994	98.16712	2.675197	157.9493	25.03866	-1
661	-7.71E-02	0.1115493	98.14087	2.67426	157.9555	25.03866	-1
662	-8.65E-02	0.1106116	98.22337	2.67676	157.8118	25.03241	-1
663	-7.24E-02	0.1104553	98.15962	2.674572	157.5743	25.03241	-1
664	-8.02E-02	0.1090489	98.17838	2.674885	157.618	25.03866	-1
665	-8.02E-02	0.1060799	98.18588	2.677385	157.5868	25.03241	-1
666	-8.26E-02	9.97E-02	98.20837	2.677072	157.4555	25.03241	-1
667	-7.01E-02	0.1051422	98.16337	2.677072	157.4993	25.03554	-1
668	-7.94E-02	0.101392	98.15587	2.679572	157.6618	25.04023	-1
669	-7.48E-02	0.1001419	98.19337	2.676447	157.5993	25.04335	-1
670	-7.55E-02	9.51E-02	98.23088	2.67926	157.6555	25.01835	-1
671	-7.71E-02	9.84E-02	98.15211	2.677697	157.818	25.03554	-1
672	-7.48E-02	9.23E-02	98.16337	2.679885	157.943	25.02148	-1
673	-7.55E-02	9.58E-02	98.23088	2.680197	157.8805	25.02148	-1
674	-7.01E-02	9.70E-02	98.16337	2.681447	157.843	25.0246	-1
675	-7.94E-02	9.62E-02	98.15587	2.68301	157.943	25.0246	-1
676	-7.01E-02	9.22E-02	98.17463	2.682697	157.9055	25.01835	-1
677	-6.62E-02	9.19E-02	98.20462	2.682697	157.7555	25.0121	-1
678	-6.15E-02	9.09E-02	98.20087	2.683947	157.8305	25.01991	-1
679	-6.07E-02	9.06E-02	98.14838	2.68301	157.9243	25.02148	-1
680	-6.85E-02	9.19E-02	98.14462	2.68176	157.7868	25.0246	-1
681	-6.62E-02	9.12E-02	98.17838	2.682697	157.6805	25.01835	-1
682	-6.38E-02	8.80E-02	98.11087	2.682385	157.6555	25.03085	-1
683	-0.0567894	8.42E-02	98.10338	2.68551	157.5305	25.0246	-1
684	-0.0646019	8.62E-02	98.18213	2.682072	157.3305	25.0121	-1
685	-6.93E-02	8.55E-02	98.18962	2.68551	157.293	25.02304	-1
686	-5.52E-02	8.20E-02	98.16712	2.685197	157.4305	25.03085	-1
687	-6.07E-02	8.17E-02	98.16712	2.685197	157.3368	25.01835	-1
688	-6.85E-02	7.87E-02	98.17088	2.685197	157.2493	25.02148	-1
689	-5.52E-02	7.50E-02	98.21963	2.685822	157.4368	25.02148	-1
690	-5.29E-02	7.98E-02	98.17463	2.687385	157.668	25.0246	-1
691	-5.91E-02	7.33E-02	98.19337	2.68551	157.6055	25.03085	-1
692	-6.85E-02	0.0773263	98.16712	2.686447	157.643	25.01991	-1
693	-6.07E-02	7.15E-02	98.20087	2.687072	157.818	25.02304	-1
694	-5.29E-02	7.70E-02	98.13713	2.68676	157.693	25.02617	-1
695	-5.84E-02	7.31E-02	98.12212	2.688322	157.5368	25.02304	-1
696	-6.15E-02	0.073107	98.18588	2.686447	157.6618	25.0246	-1
697	-0.0638237	7.56E-02	98.14838	2.690197	157.7868	25.01991	-1
698	-4.66E-02	7.37E-02	98.18588	2.687072	157.6805	25.02617	-1
699	-4.51E-02	6.64E-02	98.19337	2.688947	157.6743	25.02304	-1
700	-6.07E-02	7.22E-02	98.16337	2.691447	157.8493	25.02304	-1
701	-5.13E-02	0.0692001	98.15211	2.689885	157.893	25.04179	-1
702	-5.44E-02	6.87E-02	98.21587	2.688947	157.743	25.0371	-1
703	-4.43E-02	6.90E-02	98.15962	2.688635	157.6993	25.0371	-1
704	-5.29E-02	6.42E-02	98.19337	2.68926	157.7368	25.04023	-1
705	-5.84E-02	6.31E-02	98.20837	2.690197	157.5243	25.03554	-1
706	-5.37E-02	6.61E-02	98.18213	2.688635	157.3868	25.03241	-1
